,hole_ID,depth_from,depth_to,code,code_long,code_description
8217,TS19-002,86.28,87.65,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8218,TS19-002,87.65,88.21,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8219,TS19-002,88.21,89.53,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8220,TS19-002,89.53,90.26,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8221,TS19-003,89.84,91.05,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8222,TS19-003,91.05,92.09,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8223,TS19-003,92.09,92.6,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8224,TS19-003,92.6,93.38,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8225,TS19-003,93.38,94.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8226,TS19-003,94.5,95.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8227,TS19-003,95.5,96.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8228,TS19-003,96.5,97.45,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8229,TS19-003,97.45,98.64,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8230,TS19-003,98.64,99.75,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8231,TS19-003,99.75,100.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8232,TS19-003,100.5,101.29,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8233,TS19-004,204.0,205.54,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
8234,TS19-004,205.54,205.541,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
8235,TS19-004,205.541,206.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8236,TS19-004,206.3,207.26,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8237,TS19-004,207.26,208.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8238,TS19-004,208.3,209.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8239,TS19-004,209.3,210.37,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8240,TS19-004,210.37,211.95,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8241,TS19-004,211.95,213.44,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8242,TS19-004,213.44,213.99,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8243,TS19-004,213.99,214.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8244,TS19-004,214.0,214.919,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8245,TS19-005,8.21,9.85,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8246,TS19-005,9.85,10.9,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8247,TS19-005,10.9,12.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8248,TS19-005,12.0,13.9,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8249,TS19-005,13.9,16.1,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8250,TS19-005,16.1,17.25,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8251,TS19-005,17.25,19.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8252,TS19-005,19.0,21.65,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8253,TS19-005,21.65,22.8,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8254,TS19-005,22.8,24.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8255,TS19-005,24.7,26.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8256,TS19-005,26.0,27.8,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8257,TS19-005,27.8,28.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8258,TS19-005,28.5,29.75,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8259,TS19-005,29.75,31.13,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8260,TS19-005,31.13,31.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8261,TS19-005,31.3,32.15,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8262,TS19-005,32.15,33.14,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8263,TS19-006,8.32,10.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8264,TS19-006,10.0,11.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8265,TS19-006,11.0,12.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8266,TS19-006,12.0,13.47,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8267,TS19-006,13.47,14.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8268,TS19-006,14.5,15.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8269,TS19-006,15.5,17.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8270,TS19-006,17.0,18.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8271,TS19-006,18.0,19.45,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8272,TS19-006,19.45,20.4,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8273,TS19-006,20.4,22.05,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8274,TS19-006,22.05,24.0,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8275,TS19-006,24.0,25.2,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8276,TS19-006,25.2,25.32,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
8277,TS19-006,25.32,26.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8278,TS19-006,26.2,27.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8279,TS19-006,27.5,28.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8280,TS19-006,28.5,29.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8281,TS19-006,29.5,30.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8282,TS19-006,30.5,31.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8283,TS19-006,31.5,32.75,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8284,TS19-006,32.75,34.0,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8285,TS19-006,34.0,35.07,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
8286,TS19-006,35.07,36.05,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8287,TS19-006,36.05,37.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8288,TS19-006,37.0,37.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8289,TS19-006,37.8,39.0,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8290,TS19-006,39.0,39.99,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
8291,TS19-007,53.06,54.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8292,TS19-007,54.0,54.78,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8293,TS19-007,54.78,55.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8294,TS19-007,55.1,55.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8295,TS19-007,55.65,57.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8296,TS19-007,57.0,58.05,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8297,TS19-007,58.05,59.14,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8298,TS19-007,59.14,60.13,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8299,TS19-007,60.13,61.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8300,TS19-007,61.2,62.55,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8301,TS19-007,62.55,63.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8302,TS19-007,63.5,64.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8303,TS19-007,64.45,65.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8304,TS19-007,65.6,66.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8305,TS19-007,66.5,67.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8306,TS19-007,67.6,68.55,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8307,TS19-007,68.55,69.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8308,TS19-007,69.6,70.62,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8309,TS19-007,70.62,71.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8310,TS19-007,71.65,72.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8311,TS19-007,72.65,74.26,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8312,TS19-007,74.26,74.28,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8313,TS19-007,74.28,75.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8314,TS19-007,75.45,77.08,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8315,TS19-007,77.08,78.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8316,TS19-007,78.0,79.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8317,TS19-007,79.2,80.41,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8318,TS19-007,80.41,81.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8319,TS19-007,81.4,82.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8320,TS19-007,82.4,84.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8321,TS19-007,84.0,85.65,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8322,TS19-007,85.65,86.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8323,TS19-007,86.45,87.17,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8324,TS19-007,87.17,87.95,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8325,TS19-007,87.95,89.03,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8326,TS19-007,89.03,90.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8327,TS19-007,90.0,91.05,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8328,TS19-007,91.05,92.27,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8329,TS19-007,92.27,93.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8330,TS19-007,93.25,94.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8331,TS19-007,94.45,95.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8332,TS19-007,95.6,96.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8333,TS19-007,96.5,97.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8334,TS19-007,97.7,98.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8335,TS19-007,98.7,99.8,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8336,TS19-007,99.8,100.89,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8337,TS19-007,100.89,101.93,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8338,TS19-007,101.93,102.96,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8339,TS19-007,102.96,104.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8340,TS19-007,104.1,105.12,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8341,TS19-007,105.12,106.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8342,TS19-007,106.25,107.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8343,TS19-007,107.4,108.4,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8344,TS19-007,108.4,109.45,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8345,TS19-007,109.45,110.99,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8346,TS19-007,110.99,112.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8347,TS19-007,112.0,113.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8348,TS19-007,113.25,113.318,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8349,TS19-007,138.056,138.73,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8350,TS19-007,138.73,139.75,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8351,TS19-007,139.75,140.75,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8352,TS19-007,140.75,141.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8353,TS19-007,141.7,142.9,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8354,TS19-007,142.9,144.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8355,TS19-007,144.0,145.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8356,TS19-007,145.0,146.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8357,TS19-007,146.1,147.05,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8358,TS19-007,147.05,148.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8359,TS19-007,148.1,149.22,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8360,TS19-007,149.22,150.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8361,TS19-007,150.2,151.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8362,TS19-007,151.1,152.05,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8363,TS19-007,152.05,153.0,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8364,TS19-007,153.0,154.15,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8365,TS19-007,154.15,155.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8366,TS19-007,155.2,156.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8367,TS19-007,156.2,157.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8368,TS19-007,157.2,158.25,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8369,TS19-007,158.25,159.35,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
8370,TS19-007,159.35,160.35,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
